主类别,子类别,关键词,序号
内容违反社会主义核心价值观,破坏民族团结,宣扬民族优越论,448
内容违反社会主义核心价值观,破坏民族团结,制造民族冲突,449
内容违反社会主义核心价值观,破坏民族团结,挑拨苗汉关系,450
内容违反社会主义核心价值观,破坏民族团结,煽动民族对抗,451
内容违反社会主义核心价值观,破坏民族团结,恶意诋毁少数民族,452
内容违反社会主义核心价值观,破坏民族团结,歪曲少数民族,453
内容违反社会主义核心价值观,破坏民族团结,民族歧视言论,454
内容违反社会主义核心价值观,破坏民族团结,鼓吹民族排斥,455
内容违反社会主义核心价值观,破坏民族团结,鼓吹民族孤立,456
内容违反社会主义核心价值观,破坏民族团结,抹黑少数民族习俗,457
内容违反社会主义核心价值观,破坏民族团结,煽动满蒙对立,458
内容违反社会主义核心价值观,破坏民族团结,煽动傣汉对立,459
内容违反社会主义核心价值观,破坏民族团结,诋毁景颇族,460
内容违反社会主义核心价值观,破坏民族团结,丑化拉祜族,461
内容违反社会主义核心价值观,破坏民族团结,挑拨纳西汉关系,462
内容违反社会主义核心价值观,破坏民族团结,污蔑傈僳族形象,463
内容违反社会主义核心价值观,破坏民族团结,恶意调侃少数民族,464
内容违反社会主义核心价值观,破坏民族团结,宣扬民族差异论,465
内容违反社会主义核心价值观,破坏民族团结,鼓吹满汉对立,466
内容违反社会主义核心价值观,破坏民族团结,煽动回汉冲突,467
内容违反社会主义核心价值观,破坏民族团结,否定少数民族贡献,468
内容违反社会主义核心价值观,破坏民族团结,制造哈尼汉对立,469
内容违反社会主义核心价值观,破坏民族团结,诋毁毛南族,470
内容违反社会主义核心价值观,破坏民族团结,攻击蒙古族传统,471
内容违反社会主义核心价值观,破坏民族团结,诋毁侗族习俗,472
内容违反社会主义核心价值观,破坏民族团结,制造民族分裂,473
内容违反社会主义核心价值观,破坏民族团结,造谣少数民族,474
内容违反社会主义核心价值观,破坏民族团结,制造藏汉隔阂,475
内容违反社会主义核心价值观,破坏民族团结,破坏彝汉团结,476
内容违反社会主义核心价值观,破坏民族团结,贬低东乡族,477
内容违反社会主义核心价值观,破坏民族团结,歪曲少数民族文化,478
内容违反社会主义核心价值观,破坏民族团结,鼓吹民族优劣说,479
内容违反社会主义核心价值观,破坏民族团结,贬低布朗族,480
内容违反社会主义核心价值观,破坏民族团结,制造仫佬汉隔阂,481
内容违反社会主义核心价值观,破坏民族团结,煽动瑶汉不睦,482
内容违反社会主义核心价值观,破坏民族团结,丑化维吾尔族,483
内容违反社会主义核心价值观,破坏民族团结,挑拨土家汉矛盾,484
内容违反社会主义核心价值观,破坏民族团结,挑动佤汉冲突,485
内容违反社会主义核心价值观,破坏民族团结,挑拨白汉矛盾,486
内容违反社会主义核心价值观,破坏民族团结,煽动柯尔克孜对立,487
内容违反社会主义核心价值观,破坏民族团结,挑拨撒拉汉矛盾,488
内容违反社会主义核心价值观,破坏民族团结,污蔑哈萨克族,489
内容违反社会主义核心价值观,破坏民族团结,污蔑达斡尔族,490
内容违反社会主义核心价值观,破坏民族团结,歧视朝鲜族,491
内容违反社会主义核心价值观,破坏民族团结,贬低布依族地位,492
内容违反社会主义核心价值观,破坏民族团结,诋毁壮族形象,493
内容违反社会主义核心价值观,破坏民族团结,挑动蒙汉矛盾,494
内容违反社会主义核心价值观,破坏民族团结,丑化少数民族习俗,495
内容违反社会主义核心价值观,破坏民族团结,鼓吹民族歧视论,496
内容违反社会主义核心价值观,破坏民族团结,恶意攻击民族文化,497
内容违反社会主义核心价值观,破坏民族团结,制造民族冲突风,498
内容违反社会主义核心价值观,破坏民族团结,传播民族仇恨语,499
内容违反社会主义核心价值观,破坏民族团结,宣扬民族排外,500
内容违反社会主义核心价值观,破坏民族团结,挑唆维藏对立,501
内容违反社会主义核心价值观,破坏民族团结,鼓吹民族不平等观,502
内容违反社会主义核心价值观,破坏民族团结,煽动回藏对立,503
内容违反社会主义核心价值观,破坏民族团结,鼓吹民族隔离论,504
内容违反社会主义核心价值观,破坏民族团结,破坏少数民族形象,505
内容违反社会主义核心价值观,破坏民族团结,散布民族歧视言,506
内容违反社会主义核心价值观,破坏民族团结,挑动满汉矛盾,507
内容违反社会主义核心价值观,破坏民族团结,挑唆蒙汉矛盾,508
内容违反社会主义核心价值观,破坏民族团结,传播民族歧视语,509
内容违反社会主义核心价值观,破坏民族团结,传播民族分裂言,510
内容违反社会主义核心价值观,破坏民族团结,散布民族分裂论,511
内容违反社会主义核心价值观,破坏民族团结,制造满蒙矛盾,512
内容违反社会主义核心价值观,破坏民族团结,挑唆民族矛盾,513
内容违反社会主义核心价值观,破坏民族团结,挑动回维矛盾,514
内容违反社会主义核心价值观,破坏民族团结,煽动民族歧视火,515
内容违反社会主义核心价值观,破坏民族团结,挑动民族冲突,516
内容违反社会主义核心价值观,破坏民族团结,煽动民族纷争,517
内容违反社会主义核心价值观,破坏民族团结,宣扬民族分裂,518
内容违反社会主义核心价值观,破坏民族团结,制造民族分裂言论,519
内容违反社会主义核心价值观,破坏民族团结,传播歧视民族思想,520
内容违反社会主义核心价值观,破坏民族团结,煽动蒙汉矛盾,521
内容违反社会主义核心价值观,破坏民族团结,诋毁回族习俗,522
内容违反社会主义核心价值观,破坏民族团结,歪曲维族历史,523
内容违反社会主义核心价值观,破坏民族团结,散布民族仇恨谣言,524
内容违反社会主义核心价值观,破坏民族团结,挑唆苗汉对立,525
内容违反社会主义核心价值观,破坏民族团结,贬低畲族形象,526
内容违反社会主义核心价值观,破坏民族团结,丑化侗族传统,527
内容违反社会主义核心价值观,破坏民族团结,编造民族冲突故事,528
内容违反社会主义核心价值观,破坏民族团结,煽动彝汉纷争,529
内容违反社会主义核心价值观,破坏民族团结,污蔑白族信仰,530
内容违反社会主义核心价值观,破坏民族团结,破坏瑶族团结氛围,531
内容违反社会主义核心价值观,破坏民族团结,煽动土家汉冲突,532
内容违反社会主义核心价值观,破坏民族团结,诋毁布依族风情,533
内容违反社会主义核心价值观,破坏民族团结,挑动哈尼汉矛盾,534
内容违反社会主义核心价值观,破坏民族团结,歪曲哈萨克族认知,535
内容违反社会主义核心价值观,破坏民族团结,散布傈僳族负面传闻,536
内容违反社会主义核心价值观,破坏民族团结,贬低佤族地位,537
内容违反社会主义核心价值观,破坏民族团结,丑化拉祜族形象,538
内容违反社会主义核心价值观,破坏民族团结,制造纳西族对立舆论,539
内容违反社会主义核心价值观,破坏民族团结,煽动景颇汉对立,540
内容违反社会主义核心价值观,破坏民族团结,污蔑布朗族习俗,541
内容违反社会主义核心价值观,破坏民族团结,破坏阿昌族团结,542
内容违反社会主义核心价值观,破坏民族团结,挑唆普米汉矛盾,543
内容违反社会主义核心价值观,破坏民族团结,诋毁怒族文化,544
内容违反社会主义核心价值观,破坏民族团结,歪曲德昂族印象,545
内容违反社会主义核心价值观,破坏民族团结,散布独龙族不实言论,546
内容违反社会主义核心价值观,破坏民族团结,贬低鄂温克族,547
内容违反社会主义核心价值观,破坏民族团结,丑化京族传统,548
内容违反社会主义核心价值观,破坏民族团结,制造基诺族分裂言论,549
内容违反社会主义核心价值观,破坏民族团结,煽动裕固汉对立,550
内容违反社会主义核心价值观,破坏民族团结,污蔑门巴族信仰,551
内容违反社会主义核心价值观,破坏民族团结,破坏珞巴族和谐,552
内容违反社会主义核心价值观,破坏民族团结,挑唆塔吉克汉矛盾,553
内容违反社会主义核心价值观,破坏民族团结,诋毁乌孜别克族,554
内容违反社会主义核心价值观,破坏民族团结,歪曲俄罗斯族认知,555
内容违反社会主义核心价值观,破坏民族团结,散布鄂伦春族负面,556
内容违反社会主义核心价值观,破坏民族团结,贬低赫哲族地位,557
内容违反社会主义核心价值观,破坏民族团结,丑化高山族形象,558
内容违反社会主义核心价值观,破坏民族团结,制造蒙汉矛盾,559
内容违反社会主义核心价值观,宗教极端,天父的儿女,560
内容违反社会主义核心价值观,宗教极端,被立王,561
内容违反社会主义核心价值观,宗教极端,新约教会,562
内容违反社会主义核心价值观,宗教极端,灵灵教,563
内容违反社会主义核心价值观,宗教极端,统一教,564
内容违反社会主义核心价值观,宗教极端,全范围教会,565
内容违反社会主义核心价值观,宗教极端,东方闪电,566
内容违反社会主义核心价值观,宗教极端,真耶稣教会,567
内容违反社会主义核心价值观,宗教极端,观音法门,568
内容违反社会主义核心价值观,宗教极端,蒙头会,569
内容违反社会主义核心价值观,宗教极端,常受主,570
内容违反社会主义核心价值观,宗教极端,华南教会,571
内容违反社会主义核心价值观,宗教极端,世界以利亚福音宣教会,572
内容违反社会主义核心价值观,宗教极端,法轮功,573
内容违反社会主义核心价值观,宗教极端,灵仙真佛宗,574
内容违反社会主义核心价值观,宗教极端,呼喊派,575
内容违反社会主义核心价值观,宗教极端,主神教,576
内容违反社会主义核心价值观,宗教极端,中华大陆行政执事站,577
内容违反社会主义核心价值观,宗教极端,基督复临安息日会,578
内容违反社会主义核心价值观,宗教极端,三赎基督,579
内容违反社会主义核心价值观,宗教极端,三班仆人派,580
内容违反社会主义核心价值观,宗教极端,全能神,581
内容违反社会主义核心价值观,宗教极端,门徒会,582
内容违反社会主义核心价值观,宗教极端,达米宣教会,583
内容违反社会主义核心价值观,宗教极端,血水圣灵,584
内容违反社会主义核心价值观,宗教极端,韩国“新天地”,585
内容违反社会主义核心价值观,宗教极端,圆顿法门,586
内容违反社会主义核心价值观,宗教极端,玉皇大天尊道,587
内容违反社会主义核心价值观,宗教极端,华藏宗门,588
内容违反社会主义核心价值观,宗教极端,国际之路会,589
内容违反社会主义核心价值观,宗教极端,阿南达玛迦,590
内容违反社会主义核心价值观,宗教极端,宇宙光体灵能真道,591
内容违反社会主义核心价值观,宗教极端,世界之光会,592
内容违反社会主义核心价值观,宗教极端,世界和平教,593
内容违反社会主义核心价值观,宗教极端,世界基督教灵灵派,594
内容违反社会主义核心价值观,宗教极端,神的教会,595
内容违反社会主义核心价值观,宗教极端,新造教会,596
内容违反社会主义核心价值观,宗教极端,三一会,597
内容违反社会主义核心价值观,宗教极端,以利亚十诫复兴运动,598
内容违反社会主义核心价值观,宗教极端,圣灵降临运动,599
内容违反社会主义核心价值观,宗教极端,圣约书教会,600
内容违反社会主义核心价值观,宗教极端,大卫教派,601
内容违反社会主义核心价值观,宗教极端,圣灵重建教会,602
内容违反社会主义核心价值观,宗教极端,科学教派,603
内容违反社会主义核心价值观,宗教极端,人民圣殿教,604
内容违反社会主义核心价值观,宗教极端,奥姆真理教,605
内容违反社会主义核心价值观,宗教极端,天道教,606
内容违反社会主义核心价值观,宗教极端,基督灵恩布道团,607
内容违反社会主义核心价值观,宗教极端,太阳圣殿教,608
内容违反社会主义核心价值观,宗教极端,恢复上帝十诫运动,609
内容违反社会主义核心价值观,宗教极端,国际克里希纳意识协会,610
内容违反社会主义核心价值观,宗教极端,拉杰尼希静修会,611
内容违反社会主义核心价值观,宗教极端,上帝之子,612
内容违反社会主义核心价值观,宗教极端,大同教极端派,613
内容违反社会主义核心价值观,宗教极端,旷野窄门,614
内容违反社会主义核心价值观,宗教极端,东突厥斯坦伊斯兰运动,615
内容违反社会主义核心价值观,宗教极端,重生基督教会,616
内容违反社会主义核心价值观,宗教极端,基督教会（地方教会）,617
内容违反社会主义核心价值观,宗教极端,新造基督教会,618
内容违反社会主义核心价值观,宗教极端,哈马斯极端分支,619
内容违反社会主义核心价值观,宗教极端,罗明申教派,620
内容违反社会主义核心价值观,宗教极端,新使徒教会,621
内容违反社会主义核心价值观,宗教极端,真主旅,622
内容违反社会主义核心价值观,宗教极端,塔利班极端派,623
内容违反社会主义核心价值观,宗教极端,基督得胜教会,624
内容违反社会主义核心价值观,宗教极端,博科圣地,625
内容违反社会主义核心价值观,宗教极端,伊斯兰国,626
内容违反社会主义核心价值观,宗教极端,主耶稣真教会,627
内容违反社会主义核心价值观,宗教极端,国际基甸会,628
内容违反社会主义核心价值观,宗教极端,圣救主协会,629
内容违反社会主义核心价值观,宗教极端,十字教,630
内容违反社会主义核心价值观,宗教极端,观音使者,631
内容违反社会主义核心价值观,宗教极端,以诺书教会,632
内容违反社会主义核心价值观,宗教极端,世界之光教会,633
内容违反社会主义核心价值观,宗教极端,基地组织,634
内容违反社会主义核心价值观,宗教极端,索马里青年党,635
内容违反社会主义核心价值观,宗教极端,天堂之门,636
内容违反社会主义核心价值观,宗教极端,真主党（极端分支）,637
内容违反社会主义核心价值观,宗教极端,国际基要真理协会,638
内容违反社会主义核心价值观,宗教极端,塔利班（极端化分支）,639
内容违反社会主义核心价值观,宗教极端,日月气功,640
内容违反社会主义核心价值观,宗教极端,被提之家,641
内容违反社会主义核心价值观,宗教极端,天台山慈恩寺,642
内容违反社会主义核心价值观,宗教极端,伊吉拉特,643
内容违反社会主义核心价值观,宗教极端,科学神教,644
内容违反社会主义核心价值观,宗教极端,菩提功,645
内容违反社会主义核心价值观,宗教极端,宇宙光体,646
内容违反社会主义核心价值观,宗教极端,哈马斯（极端分支）,647
内容违反社会主义核心价值观,宗教极端,以利亚十诫事工,648
内容违反社会主义核心价值观,宗教极端,中功,649
内容违反社会主义核心价值观,宗教极端,伊斯兰国（ISIS）,650
内容违反社会主义核心价值观,宗教极端,香功,651
内容违反社会主义核心价值观,宗教极端,全能神（另一称呼）,652
内容违反社会主义核心价值观,宗教极端,万法归一功,653
内容违反社会主义核心价值观,宗教极端,信神可祛病消灾,654
内容违反社会主义核心价值观,宗教极端,信神保平安骗局,655
内容违反社会主义核心价值观,宗教极端,信主能治病,656
内容违反社会主义核心价值观,宗教极端,全能神洗脑,657
内容违反社会主义核心价值观,宗教极端,信神婚姻美满,658
内容违反社会主义核心价值观,宗教极端,神能赐财富,659
内容违反社会主义核心价值观,宗教极端,信神灵魂得救,660
内容违反社会主义核心价值观,宗教极端,圣灵重建运动,661
内容违反社会主义核心价值观,宗教极端,信神可驱鬼,662
内容违反社会主义核心价值观,宗教极端,信神躲灾祸,663
内容违反社会主义核心价值观,宗教极端,神能保事业成功,664
内容违反社会主义核心价值观,宗教极端,祷告能消灾,665
内容违反社会主义核心价值观,宗教极端,以诺教会,666
内容违反社会主义核心价值观,宗教极端,末日信主避难,667
内容违反社会主义核心价值观,宗教极端,信神可避邪,668
内容违反社会主义核心价值观,宗教极端,神能实现愿望,669
内容违反社会主义核心价值观,宗教极端,信神不用就医,670
内容违反社会主义核心价值观,宗教极端,神的旨意致富,671
内容违反社会主义核心价值观,宗教极端,信神能解决一切,672
内容违反社会主义核心价值观,宗教极端,传福音敛财,673
内容违反社会主义核心价值观,宗教极端,信神死后升天堂,674
内容违反社会主义核心价值观,宗教极端,信神家庭和睦,675
内容违反社会主义核心价值观,宗教极端,信神可改变命运,676
内容违反社会主义核心价值观,宗教极端,信主得永生骗局,677
内容违反社会主义核心价值观,宗教极端,信神考试必过,678
内容违反社会主义核心价值观,宗教极端,信神改变人生,679
内容违反社会主义核心价值观,宗教极端,信神保平安,680
内容违反社会主义核心价值观,宗教极端,信神带来好运,681
内容违反社会主义核心价值观,宗教极端,心灵法门,682
内容违反社会主义核心价值观,宗教极端,大道教（邪教组织）,683
内容违反社会主义核心价值观,宗教极端,人宇特能功,684
内容违反社会主义核心价值观,宗教极端,慈悲救世会,685
内容违反社会主义核心价值观,宗教极端,新心基督教,686
内容违反社会主义核心价值观,宗教极端,门徒协会,687
内容违反社会主义核心价值观,宗教极端,天恩派,688
内容违反社会主义核心价值观,宗教极端,常受主派,689
内容违反社会主义核心价值观,宗教极端,能力主派,690
内容违反社会主义核心价值观,宗教极端,信主能治病派,691
内容违反社会主义核心价值观,宗教极端,得胜教会,692
内容违反社会主义核心价值观,宗教极端,阿们宗派,693
内容违反社会主义核心价值观,宗教极端,门徒训练会,694
内容违反社会主义核心价值观,宗教极端,生命树教会,695
内容违反社会主义核心价值观,宗教极端,活石教会,696
内容违反社会主义核心价值观,宗教极端,主耶稣二次道成肉身派,697
内容违反社会主义核心价值观,宗教极端,神的儿女教会,698
内容违反社会主义核心价值观,宗教极端,圣约教会,699
内容违反社会主义核心价值观,宗教极端,以马内利教会,700
内容违反社会主义核心价值观,宗教极端,蒙恩教会,701
内容违反社会主义核心价值观,宗教极端,灵粮堂（极端分支）,702
内容违反社会主义核心价值观,宗教极端,丰盛生命教会,703
内容违反社会主义核心价值观,宗教极端,赞耶稣教会,704
内容违反社会主义核心价值观,宗教极端,旷野教会,705
内容违反社会主义核心价值观,宗教极端,真理教会,706
内容违反社会主义核心价值观,宗教极端,基督教会（极端分支）,707
内容违反社会主义核心价值观,宗教极端,锡安教会,708
内容违反社会主义核心价值观,宗教极端,使徒信心教会,709
内容违反社会主义核心价值观,宗教极端,国际全备福音商人团契,710
内容违反社会主义核心价值观,宗教极端,神召会（极端分支）,711
内容违反社会主义核心价值观,宗教极端,新生命小组教会,712
内容违反社会主义核心价值观,宗教极端,以利亚十诫帐幕圣殿,713
内容违反社会主义核心价值观,宗教极端,基督的教会,714
内容违反社会主义核心价值观,宗教极端,三班仆人教会,715
内容违反社会主义核心价值观,宗教极端,灵雨教会,716
内容违反社会主义核心价值观,宗教极端,主内合一教会,717
内容违反社会主义核心价值观,宗教极端,得胜基督教会,718
内容违反社会主义核心价值观,宗教极端,神的教会（安德逊派）,719
内容违反社会主义核心价值观,宗教极端,最后复兴运动,720
内容违反社会主义核心价值观,宗教极端,神的教会（克利夫兰）,721
内容违反社会主义核心价值观,宗教极端,活水教会,722
内容违反社会主义核心价值观,宗教极端,耶稣基督的教会,723
内容违反社会主义核心价值观,宗教极端,伯特利教会,724
内容违反社会主义核心价值观,宗教极端,中华福音团契,725
内容违反社会主义核心价值观,宗教极端,被立圣教会,726
内容违反社会主义核心价值观,宗教极端,得胜堂教会,727
内容违反社会主义核心价值观,宗教极端,主爱教会,728
内容违反社会主义核心价值观,宗教极端,基督和平教会,729
内容违反社会主义核心价值观,宗教极端,永生教会,730
内容违反社会主义核心价值观,宗教极端,信心之路教会,731
内容违反社会主义核心价值观,宗教极端,福音宣教会,732
内容违反社会主义核心价值观,宗教极端,基督生命堂,733
内容违反社会主义核心价值观,宗教极端,圣光教会,734
内容违反社会主义核心价值观,宗教极端,新约基督教会,735
内容违反社会主义核心价值观,宗教极端,真神教会,736
内容违反社会主义核心价值观,宗教极端,神的国度聚会所,737
内容违反社会主义核心价值观,宗教极端,基督之家教会,738
内容违反社会主义核心价值观,宗教极端,耶稣基督荣耀教会,739
内容违反社会主义核心价值观,宗教极端,1. 血水圣灵,740
内容违反社会主义核心价值观,宗教极端,2. 门徒会,741
内容违反社会主义核心价值观,宗教极端,3. 三班仆人派,742
内容违反社会主义核心价值观,宗教极端,4. 呼喊派,743
内容违反社会主义核心价值观,宗教极端,5. 常受主派,744
内容违反社会主义核心价值观,宗教极端,7. 达米宣教会,745
内容违反社会主义核心价值观,宗教极端,10. 生命禅院,746
内容违反社会主义核心价值观,宗教极端,11. 灵仙真佛宗,747
内容违反社会主义核心价值观,宗教极端,13. 圆顿法门,748
内容违反社会主义核心价值观,宗教极端,14. 菩提功,749
内容违反社会主义核心价值观,宗教极端,15. 宇宙大智慧功,750
内容违反社会主义核心价值观,宗教极端,16. 华藏宗门,751
内容违反社会主义核心价值观,宗教极端,17. 心灵法门,752
内容违反社会主义核心价值观,宗教极端,19. 血水圣灵派,753
内容违反社会主义核心价值观,历史虚无,歪曲抗美援朝,754
内容违反社会主义核心价值观,历史虚无,诋毁狼牙山五壮士,755
内容违反社会主义核心价值观,历史虚无,抹黑左宗棠收复新疆,756
内容违反社会主义核心价值观,历史虚无,诋毁平型关大捷,757
内容违反社会主义核心价值观,历史虚无,抹黑林则徐,758
内容违反社会主义核心价值观,历史虚无,否认火烧圆明园,759
内容违反社会主义核心价值观,历史虚无,诋毁雷锋事迹,760
内容违反社会主义核心价值观,历史虚无,歪曲改革开放成就,761
内容违反社会主义核心价值观,历史虚无,否认抗美援朝胜利,762
内容违反社会主义核心价值观,历史虚无,歪曲虎门销烟,763
内容违反社会主义核心价值观,历史虚无,歪曲西安事变,764
内容违反社会主义核心价值观,历史虚无,否认刘胡兰牺牲,765
内容违反社会主义核心价值观,历史虚无,诋毁祖冲之圆周率,766
内容违反社会主义核心价值观,历史虚无,歪曲百团大战,767
内容违反社会主义核心价值观,历史虚无,诋毁董存瑞事迹,768
内容违反社会主义核心价值观,历史虚无,抹黑玄奘西游,769
内容违反社会主义核心价值观,历史虚无,否认戚继光抗倭,770
内容违反社会主义核心价值观,历史虚无,抹黑江姐事迹,771
内容违反社会主义核心价值观,历史虚无,诋毁澳门回归,772
内容违反社会主义核心价值观,历史虚无,诋毁对越自卫反击战,773
内容违反社会主义核心价值观,历史虚无,否定五四运动,774
内容违反社会主义核心价值观,历史虚无,否认新中国成立意义,775
内容违反社会主义核心价值观,历史虚无,否认珍宝岛自卫反击战,776
内容违反社会主义核心价值观,历史虚无,抹黑辛亥革命,777
内容违反社会主义核心价值观,历史虚无,诋毁鉴真东渡,778
内容违反社会主义核心价值观,历史虚无,否认蔡伦造纸术,779
内容违反社会主义核心价值观,历史虚无,否定抗战历史,780
内容违反社会主义核心价值观,历史虚无,抹黑邱少云事迹,781
内容违反社会主义核心价值观,历史虚无,抹黑五四运动意义,782
内容违反社会主义核心价值观,历史虚无,否认南京大屠杀,783
内容违反社会主义核心价值观,历史虚无,歪曲黄继光事迹,784
内容违反社会主义核心价值观,历史虚无,否认红军长征,785
内容违反社会主义核心价值观,历史虚无,歪曲抗日战争胜利,786
内容违反社会主义核心价值观,历史虚无,歪曲郑成功收复台湾,787
内容违反社会主义核心价值观,历史虚无,抹黑台儿庄战役,788
内容违反社会主义核心价值观,历史虚无,否认香港回归意义,789
内容违反社会主义核心价值观,历史虚无,歪曲郑和下西洋,790
内容违反社会主义核心价值观,历史虚无,抹黑王进喜事迹,791
内容违反社会主义核心价值观,历史虚无,诋毁戊戌变法,792
内容违反社会主义核心价值观,历史虚无,诋毁岳飞事迹,793
内容违反社会主义核心价值观,历史虚无,诋毁平型关战果,794
内容违反社会主义核心价值观,历史虚无,诋毁平津战役,795
内容违反社会主义核心价值观,历史虚无,否认西安事变,796
内容违反社会主义核心价值观,历史虚无,歪曲武汉会战,797
内容违反社会主义核心价值观,历史虚无,歪曲广州起义,798
内容违反社会主义核心价值观,历史虚无,否认八女投江,799
内容违反社会主义核心价值观,历史虚无,诋毁强渡大渡河,800
内容违反社会主义核心价值观,历史虚无,诋毁红军长征,801
内容违反社会主义核心价值观,历史虚无,抹黑黄继光事迹,802
内容违反社会主义核心价值观,历史虚无,否认井冈山会师,803
内容违反社会主义核心价值观,历史虚无,抹黑古田会议,804
内容违反社会主义核心价值观,历史虚无,歪曲飞夺泸定桥,805
内容违反社会主义核心价值观,历史虚无,诋毁淞沪会战,806
内容违反社会主义核心价值观,历史虚无,诋毁杨靖宇事迹,807
内容违反社会主义核心价值观,历史虚无,否认南昌起义,808
内容违反社会主义核心价值观,历史虚无,否认百团大战胜利,809
内容违反社会主义核心价值观,历史虚无,否认刘胡兰事迹,810
内容违反社会主义核心价值观,历史虚无,抹黑淞沪抗战成果,811
内容违反社会主义核心价值观,历史虚无,诋毁昆仑关战役,812
内容违反社会主义核心价值观,历史虚无,抹黑辽沈战役,813
内容违反社会主义核心价值观,历史虚无,否认四渡赤水,814
内容违反社会主义核心价值观,历史虚无,否认南京保卫战,815
内容违反社会主义核心价值观,历史虚无,抹黑滇西抗战,816
内容违反社会主义核心价值观,历史虚无,诋毁台儿庄战役,817
内容违反社会主义核心价值观,历史虚无,否认长沙会战,818
内容违反社会主义核心价值观,历史虚无,抹黑百团大战,819
内容违反社会主义核心价值观,历史虚无,否认志愿军功绩,820
内容违反社会主义核心价值观,历史虚无,诋毁邱少云事迹,821
内容违反社会主义核心价值观,历史虚无,诋毁徐州会战,822
内容违反社会主义核心价值观,历史虚无,歪曲遵义会议,823
内容违反社会主义核心价值观,历史虚无,歪曲狼牙山战斗,824
内容违反社会主义核心价值观,历史虚无,歪曲渡江战役,825
内容违反社会主义核心价值观,历史虚无,诋毁瑞金苏区,826
内容违反社会主义核心价值观,历史虚无,歪曲甲午海战,827
内容违反社会主义核心价值观,历史虚无,诋毁秋收起义,828
内容违反社会主义核心价值观,历史虚无,抹黑赵一曼事迹,829
内容违反社会主义核心价值观,历史虚无,否认淮海战役,830
内容违反社会主义核心价值观,历史虚无,诋毁张自忠,831
内容违反社会主义核心价值观,历史虚无,否认平津战役,832
内容违反社会主义核心价值观,历史虚无,诋毁王二小,833
内容违反社会主义核心价值观,历史虚无,歪曲淮海战役,834
内容违反社会主义核心价值观,历史虚无,歪曲平汉战役,835
内容违反社会主义核心价值观,历史虚无,否认济南战役,836
内容违反社会主义核心价值观,历史虚无,否认台儿庄大捷,837
内容违反社会主义核心价值观,历史虚无,否认辽沈战役,838
内容违反社会主义核心价值观,历史虚无,否认宜川战役,839
内容违反社会主义核心价值观,历史虚无,歪曲孟良崮战役,840
内容违反社会主义核心价值观,历史虚无,诋毁赵尚志,841
内容违反社会主义核心价值观,历史虚无,诋毁董存瑞,842
内容违反社会主义核心价值观,历史虚无,诋毁杨子荣,843
内容违反社会主义核心价值观,历史虚无,否认百团大战,844
内容违反社会主义核心价值观,历史虚无,抹黑赵一曼,845
内容违反社会主义核心价值观,历史虚无,歪曲南昌起义,846
内容违反社会主义核心价值观,历史虚无,抹黑马本斋,847
内容违反社会主义核心价值观,历史虚无,否认秋收起义,848
内容违反社会主义核心价值观,历史虚无,抹黑八女投江,849
内容违反社会主义核心价值观,历史虚无,抹黑江竹筠,850
内容违反社会主义核心价值观,历史虚无,抹黑叶挺,851
内容违反社会主义核心价值观,历史虚无,诋毁杨靖宇,852
内容违反社会主义核心价值观,历史虚无,诋毁狼牙山六壮士,853
内容违反社会主义核心价值观,历史虚无,否认晋中战役,854
内容违反社会主义核心价值观,历史虚无,否认上甘岭战役,855
内容违反社会主义核心价值观,历史虚无,否认平型关战斗,856
内容违反社会主义核心价值观,历史虚无,抹黑邱少云,857
内容违反社会主义核心价值观,历史虚无,否认渡江战役,858
内容违反社会主义核心价值观,历史虚无,否认湘西会战,859
内容违反社会主义核心价值观,历史虚无,歪曲衡宝战役,860
内容违反社会主义核心价值观,历史虚无,歪曲苏中战役,861
内容违反社会主义核心价值观,历史虚无,歪曲五四运动,862
内容违反社会主义核心价值观,历史虚无,否认淞沪会战,863
内容违反社会主义核心价值观,历史虚无,抹黑左权,864
内容违反社会主义核心价值观,历史虚无,否认莱芜战役,865
内容违反社会主义核心价值观,历史虚无,诋毁刘胡兰,866
内容违反社会主义核心价值观,历史虚无,否定南京大屠杀,867
内容违反社会主义核心价值观,历史虚无,抹黑黄继光,868
内容违反社会主义核心价值观,历史虚无,歪曲八女投江,869
内容违反社会主义核心价值观,历史虚无,抹黑铁道游击队,870
内容违反社会主义核心价值观,历史虚无,抹黑淞沪会战,871
内容违反社会主义核心价值观,历史虚无,否认平型关战斗意义,872
内容违反社会主义核心价值观,历史虚无,歪曲辽沈战役,873
内容违反社会主义核心价值观,历史虚无,诋毁赵一曼,874
内容违反社会主义核心价值观,历史虚无,歪曲长征历史,875
内容违反社会主义核心价值观,历史虚无,诋毁张思德,876
内容违反社会主义核心价值观,历史虚无,抹黑抗美援朝英烈,877
内容违反社会主义核心价值观,历史虚无,抹黑湘西会战,878
内容违反社会主义核心价值观,历史虚无,抹黑对越自卫反击战,879
内容违反社会主义核心价值观,历史虚无,否认百团大战战果,880
内容违反社会主义核心价值观,历史虚无,歪曲地道战,881
内容违反社会主义核心价值观,历史虚无,抹黑万家岭大捷,882
内容违反社会主义核心价值观,历史虚无,诋毁左权,883
内容违反社会主义核心价值观,历史虚无,否认渡江战役意义,884
内容违反社会主义核心价值观,历史虚无,诋毁邱少云,885
内容违反社会主义核心价值观,历史虚无,否认飞夺泸定桥,886
