主类别,子类别,关键词,序号
内容违反社会主义核心价值观,破坏民族团结,歪曲民族的发展,441
内容违反社会主义核心价值观,破坏民族团结,诋毁民族形象,442
内容违反社会主义核心价值观,破坏民族团结,引发民族间冲突,443
内容违反社会主义核心价值观,破坏民族团结,制造民族紧张感,444
内容违反社会主义核心价值观,破坏民族团结,挑拨民族情绪,445
内容违反社会主义核心价值观,破坏民族团结,宣扬民族优越,446
内容违反社会主义核心价值观,破坏民族团结,丑化民族的形象,447
内容违反社会主义核心价值观,破坏民族团结,挑起民族冲突,448
内容违反社会主义核心价值观,破坏民族团结,传播民族歧视语,449
内容违反社会主义核心价值观,破坏民族团结,破坏民族情谊,450
内容违反社会主义核心价值观,破坏民族团结,挑起民族间矛盾,451
内容违反社会主义核心价值观,破坏民族团结,编造民族谣言,452
内容违反社会主义核心价值观,破坏民族团结,诋毁民族的成就,453
内容违反社会主义核心价值观,破坏民族团结,丑化少数民族,454
内容违反社会主义核心价值观,破坏民族团结,破坏民族的团结,455
内容违反社会主义核心价值观,破坏民族团结,歧视民族文化,456
内容违反社会主义核心价值观,破坏民族团结,制造民族隔阂,457
内容违反社会主义核心价值观,破坏民族团结,贬低民族风俗,458
内容违反社会主义核心价值观,破坏民族团结,激化民族的矛盾,459
内容违反社会主义核心价值观,破坏民族团结,传播民族偏见,460
内容违反社会主义核心价值观,破坏民族团结,宣扬民族排外性,461
内容违反社会主义核心价值观,破坏民族团结,鼓吹民族分裂,462
内容违反社会主义核心价值观,破坏民族团结,引发民族争端,463
内容违反社会主义核心价值观,破坏民族团结,编造民族的谣言,464
内容违反社会主义核心价值观,破坏民族团结,制造民族的裂痕,465
内容违反社会主义核心价值观,破坏民族团结,煽动民族间敌意,466
内容违反社会主义核心价值观,破坏民族团结,污蔑民族信仰,467
内容违反社会主义核心价值观,破坏民族团结,丑化少数民族貌,468
内容违反社会主义核心价值观,破坏民族团结,破坏民族友好氛围,469
内容违反社会主义核心价值观,破坏民族团结,挑动民族间不和,470
内容违反社会主义核心价值观,破坏民族团结,鼓吹民族差别论,471
内容违反社会主义核心价值观,破坏民族团结,挑拨民族仇恨,472
内容违反社会主义核心价值观,破坏民族团结,污蔑民族风俗习惯,473
内容违反社会主义核心价值观,破坏民族团结,挑唆民族对立,474
内容违反社会主义核心价值观,破坏民族团结,扭曲民族历史,475
内容违反社会主义核心价值观,破坏民族团结,传播民族歧视,476
内容违反社会主义核心价值观,破坏民族团结,离间民族感情,477
内容违反社会主义核心价值观,破坏民族团结,分化民族群体,478
内容违反社会主义核心价值观,破坏民族团结,煽动民族排外,479
内容违反社会主义核心价值观,破坏民族团结,挑拨民族间隙,480
内容违反社会主义核心价值观,破坏民族团结,传播民族分裂论,481
内容违反社会主义核心价值观,破坏民族团结,煽动民族间歧视,482
内容违反社会主义核心价值观,破坏民族团结,宣扬民族歧视观,483
内容违反社会主义核心价值观,破坏民族团结,污蔑民族文化,484
内容违反社会主义核心价值观,破坏民族团结,贬低民族地位,485
内容违反社会主义核心价值观,破坏民族团结,挑起民族争端,486
内容违反社会主义核心价值观,破坏民族团结,扭曲民族形象,487
内容违反社会主义核心价值观,破坏民族团结,破坏民族融合力,488
内容违反社会主义核心价值观,破坏民族团结,制造民族对立感,489
内容违反社会主义核心价值观,破坏民族团结,贬低少数族群,490
内容违反社会主义核心价值观,破坏民族团结,歧视个别民族,491
内容违反社会主义核心价值观,破坏民族团结,煽动民族偏见,492
内容违反社会主义核心价值观,破坏民族团结,煽动民族敌对,493
内容违反社会主义核心价值观,破坏民族团结,造谣民族关系,494
内容违反社会主义核心价值观,破坏民族团结,歪曲民族形象,495
内容违反社会主义核心价值观,破坏民族团结,挑起民族仇恨,496
内容违反社会主义核心价值观,破坏民族团结,挑动民族冲突,497
内容违反社会主义核心价值观,破坏民族团结,破坏民族感情,498
内容违反社会主义核心价值观,破坏民族团结,挑动民族分裂,499
内容违反社会主义核心价值观,破坏民族团结,歧视少数民族,500
内容违反社会主义核心价值观,破坏民族团结,宣扬民族仇恨,501
内容违反社会主义核心价值观,破坏民族团结,宣扬民族偏见,502
内容违反社会主义核心价值观,破坏民族团结,鼓吹民族仇恨,503
内容违反社会主义核心价值观,破坏民族团结,引发民族仇恨,504
内容违反社会主义核心价值观,破坏民族团结,制造民族冲突,505
内容违反社会主义核心价值观,破坏民族团结,挑起民族矛盾,506
内容违反社会主义核心价值观,破坏民族团结,挑拨民族对立,507
内容违反社会主义核心价值观,破坏民族团结,贬低少数民族,508
内容违反社会主义核心价值观,破坏民族团结,破坏民族关系,509
内容违反社会主义核心价值观,破坏民族团结,传播民族分裂,510
内容违反社会主义核心价值观,破坏民族团结,挑动民族对立,511
内容违反社会主义核心价值观,破坏民族团结,煽动民族冲突,512
内容违反社会主义核心价值观,破坏民族团结,歪曲民族文化,513
内容违反社会主义核心价值观,破坏民族团结,破坏民族文化,514
内容违反社会主义核心价值观,破坏民族团结,否定民族贡献,515
内容违反社会主义核心价值观,破坏民族团结,丑化民族形象,516
内容违反社会主义核心价值观,破坏民族团结,贬低民族成就,517
内容违反社会主义核心价值观,破坏民族团结,抹黑民族传统,518
内容违反社会主义核心价值观,破坏民族团结,破坏民族团结礼,519
内容违反社会主义核心价值观,破坏民族团结,阻碍民族交流,520
内容违反社会主义核心价值观,破坏民族团结,抵制民族交流活动,521
内容违反社会主义核心价值观,破坏民族团结,歧视民族语言,522
内容违反社会主义核心价值观,破坏民族团结,攻击民族艺术,523
内容违反社会主义核心价值观,破坏民族团结,破坏民族通婚,524
内容违反社会主义核心价值观,破坏民族团结,扰乱民族聚会,525
内容违反社会主义核心价值观,破坏民族团结,诋毁民族名人,526
内容违反社会主义核心价值观,破坏民族团结,破坏民族纪念活动,527
内容违反社会主义核心价值观,破坏民族团结,排斥少数民族干部,528
内容违反社会主义核心价值观,破坏民族团结,破坏民族团结标识,529
内容违反社会主义核心价值观,破坏民族团结,干扰民族团结宣传,530
内容违反社会主义核心价值观,破坏民族团结,否定民族发展成果,531
内容违反社会主义核心价值观,破坏民族团结,歪曲民族政策,532
内容违反社会主义核心价值观,破坏民族团结,抵制民族特色产品,533
内容违反社会主义核心价值观,破坏民族团结,破坏民族团结氛围,534
内容违反社会主义核心价值观,破坏民族团结,歧视民族服饰,535
内容违反社会主义核心价值观,破坏民族团结,扰乱民族节日庆典,536
内容违反社会主义核心价值观,破坏民族团结,破坏民族团结教育,537
内容违反社会主义核心价值观,破坏民族团结,污蔑民族英雄,538
内容违反社会主义核心价值观,破坏民族团结,否定民族精神,539
内容违反社会主义核心价值观,破坏民族团结,诋毁民族建筑,540
内容违反社会主义核心价值观,破坏民族团结,破坏民族团结的碑,541
内容违反社会主义核心价值观,破坏民族团结,抹黑民族文学,542
内容违反社会主义核心价值观,破坏民族团结,阻碍民族团结发展,543
内容违反社会主义核心价值观,破坏民族团结,造谣民族分裂言论,544
内容违反社会主义核心价值观,破坏民族团结,破坏民族团结展览,545
内容违反社会主义核心价值观,破坏民族团结,传播民族分裂言论,546
内容违反社会主义核心价值观,破坏民族团结,歪曲民族历史事实,547
内容违反社会主义核心价值观,破坏民族团结,制造民族仇恨情绪,548
内容违反社会主义核心价值观,破坏民族团结,破坏民族文化交流,549
内容违反社会主义核心价值观,破坏民族团结,抵制少数民族发展,550
内容违反社会主义核心价值观,破坏民族团结,挑拨民族干部关系,551
内容违反社会主义核心价值观,破坏民族团结,散布民族歧视言论,552
内容违反社会主义核心价值观,破坏民族团结,抹黑民族团结成果,553
内容违反社会主义核心价值观,破坏民族团结,造谣民族矛盾谣言,554
内容违反社会主义核心价值观,宗教极端,真耶稣教会,555
内容违反社会主义核心价值观,宗教极端,东方闪电,556
内容违反社会主义核心价值观,宗教极端,灵仙真佛宗,557
内容违反社会主义核心价值观,宗教极端,被立王,558
内容违反社会主义核心价值观,宗教极端,法轮功,559
内容违反社会主义核心价值观,宗教极端,邪教特征,560
内容违反社会主义核心价值观,宗教极端,天父的儿女,561
内容违反社会主义核心价值观,宗教极端,极端宗教理念,562
内容违反社会主义核心价值观,宗教极端,恐怖主义宗教,563
内容违反社会主义核心价值观,宗教极端,极端宗教派别,564
内容违反社会主义核心价值观,宗教极端,圣战思想,565
内容违反社会主义核心价值观,宗教极端,三赎基督,566
内容违反社会主义核心价值观,宗教极端,呼喊派,567
内容违反社会主义核心价值观,宗教极端,血水圣灵,568
内容违反社会主义核心价值观,宗教极端,极端信教,569
内容违反社会主义核心价值观,宗教极端,主神教,570
内容违反社会主义核心价值观,宗教极端,邪教组织,571
内容违反社会主义核心价值观,宗教极端,基督复临安息日会,572
内容违反社会主义核心价值观,宗教极端,法轮大法,573
内容违反社会主义核心价值观,宗教极端,宗教极端化,574
内容违反社会主义核心价值观,宗教极端,邪教危害,575
内容违反社会主义核心价值观,宗教极端,新约教会,576
内容违反社会主义核心价值观,宗教极端,极端宗教团体,577
内容违反社会主义核心价值观,宗教极端,恐怖宗教组织,578
内容违反社会主义核心价值观,宗教极端,反邪教宣传,579
内容违反社会主义核心价值观,宗教极端,宗教极端势力,580
内容违反社会主义核心价值观,宗教极端,达米宣教会,581
内容违反社会主义核心价值观,宗教极端,三班仆人派,582
内容违反社会主义核心价值观,宗教极端,宗教极端,583
内容违反社会主义核心价值观,宗教极端,极端组织,584
内容违反社会主义核心价值观,宗教极端,防范邪教,585
内容违反社会主义核心价值观,宗教极端,全能神,586
内容违反社会主义核心价值观,宗教极端,抵制邪教,587
内容违反社会主义核心价值观,宗教极端,世界以利亚福音宣教会,588
内容违反社会主义核心价值观,宗教极端,极端宗教行为,589
内容违反社会主义核心价值观,宗教极端,极端教义,590
内容违反社会主义核心价值观,宗教极端,极端思想,591
内容违反社会主义核心价值观,宗教极端,门徒会,592
内容违反社会主义核心价值观,宗教极端,宗教极端倾向,593
内容违反社会主义核心价值观,宗教极端,观音法门,594
内容违反社会主义核心价值观,宗教极端,统一教,595
内容违反社会主义核心价值观,宗教极端,香功,596
内容违反社会主义核心价值观,宗教极端,新耶路撒冷教会,597
内容违反社会主义核心价值观,宗教极端,中国灵子术,598
内容违反社会主义核心价值观,宗教极端,菩提功,599
内容违反社会主义核心价值观,宗教极端,长寿功,600
内容违反社会主义核心价值观,宗教极端,安息日会,601
内容违反社会主义核心价值观,宗教极端,日月气功,602
内容违反社会主义核心价值观,宗教极端,极端宗教仪式,603
内容违反社会主义核心价值观,宗教极端,邪教组织标志,604
内容违反社会主义核心价值观,宗教极端,全范围教会,605
内容违反社会主义核心价值观,宗教极端,中华大陆行政执事站,606
内容违反社会主义核心价值观,宗教极端,华藏宗门,607
内容违反社会主义核心价值观,宗教极端,天台山慈恩寺,608
内容违反社会主义核心价值观,宗教极端,邪教传教手段,609
内容违反社会主义核心价值观,宗教极端,一通健康法,610
内容违反社会主义核心价值观,宗教极端,末世论邪说,611
内容违反社会主义核心价值观,宗教极端,邪教洗脑方式,612
内容违反社会主义核心价值观,宗教极端,圣战理念,613
内容违反社会主义核心价值观,宗教极端,中功,614
内容违反社会主义核心价值观,宗教极端,邪教敛财套路,615
内容违反社会主义核心价值观,宗教极端,极端宗教服饰,616
内容违反社会主义核心价值观,宗教极端,华南教会,617
内容违反社会主义核心价值观,宗教极端,国际基爱协会,618
内容违反社会主义核心价值观,宗教极端,灵灵教,619
内容违反社会主义核心价值观,宗教极端,极端宗教教条,620
内容违反社会主义核心价值观,宗教极端,以诺教会,621
内容违反社会主义核心价值观,宗教极端,自然中心功,622
内容违反社会主义核心价值观,宗教极端,宗教极端行径,623
内容违反社会主义核心价值观,宗教极端,万法归一功,624
内容违反社会主义核心价值观,宗教极端,圆顿法门,625
内容违反社会主义核心价值观,宗教极端,人宇特能功,626
内容违反社会主义核心价值观,宗教极端,韩明淑,627
内容违反社会主义核心价值观,宗教极端,新天地教会,628
内容违反社会主义核心价值观,宗教极端,极端什叶派分支,629
内容违反社会主义核心价值观,宗教极端,极端德鲁兹派,630
内容违反社会主义核心价值观,宗教极端,基督教会（韩国邪教）,631
内容违反社会主义核心价值观,宗教极端,极端天主教分支,632
内容违反社会主义核心价值观,宗教极端,极端萨拉菲派,633
内容违反社会主义核心价值观,宗教极端,基督灵恩布道团,634
内容违反社会主义核心价值观,宗教极端,耶稣基督真理教会,635
内容违反社会主义核心价值观,宗教极端,极端逊尼派分支,636
内容违反社会主义核心价值观,宗教极端,锡安主义极端派,637
内容违反社会主义核心价值观,宗教极端,圣灵重建教会,638
内容违反社会主义核心价值观,宗教极端,极端瓦哈比派,639
内容违反社会主义核心价值观,宗教极端,极端伊斯玛仪派,640
内容违反社会主义核心价值观,宗教极端,得胜基督教会,641
内容违反社会主义核心价值观,宗教极端,犹太教极端派别,642
内容违反社会主义核心价值观,宗教极端,极端苏菲派,643
内容违反社会主义核心价值观,宗教极端,佛教极端分支,644
内容违反社会主义核心价值观,宗教极端,印度教极端组织,645
内容违反社会主义核心价值观,宗教极端,神的教会,646
内容违反社会主义核心价值观,宗教极端,极端东正教团体,647
内容违反社会主义核心价值观,宗教极端,使徒信心教会,648
内容违反社会主义核心价值观,宗教极端,韩农教会,649
内容违反社会主义核心价值观,宗教极端,大道功,650
内容违反社会主义核心价值观,宗教极端,生命禅院,651
内容违反社会主义核心价值观,宗教极端,天道教,652
内容违反社会主义核心价值观,宗教极端,重生基督教会,653
内容违反社会主义核心价值观,宗教极端,宇宙法,654
内容违反社会主义核心价值观,宗教极端,门徒训练会,655
内容违反社会主义核心价值观,宗教极端,天法功,656
内容违反社会主义核心价值观,宗教极端,慈悲神功,657
内容违反社会主义核心价值观,宗教极端,国际基甸会,658
内容违反社会主义核心价值观,宗教极端,蒙头会,659
内容违反社会主义核心价值观,宗教极端,心灵法门,660
内容违反社会主义核心价值观,宗教极端,灵悟禅院,661
内容违反社会主义核心价值观,宗教极端,世界和平教,662
内容违反社会主义核心价值观,宗教极端,新佛教,663
内容违反社会主义核心价值观,宗教极端,金禅功,664
内容违反社会主义核心价值观,宗教极端,旷野窄门,665
内容违反社会主义核心价值观,宗教极端,科学禅定,666
内容违反社会主义核心价值观,宗教极端,世界和平教会,667
内容违反社会主义核心价值观,宗教极端,邪教的迷惑手段,668
内容违反社会主义核心价值观,宗教极端,极端宗教歪理,669
内容违反社会主义核心价值观,宗教极端,蛊惑性邪教,670
内容违反社会主义核心价值观,宗教极端,生命之光教会,671
内容违反社会主义核心价值观,宗教极端,天理教（邪教）,672
内容违反社会主义核心价值观,宗教极端,得胜教会,673
内容违反社会主义核心价值观,宗教极端,极端宗教思潮,674
内容违反社会主义核心价值观,宗教极端,末世论邪教,675
内容违反社会主义核心价值观,宗教极端,邪教的敛财手段,676
内容违反社会主义核心价值观,宗教极端,极端宗教理念变种,677
内容违反社会主义核心价值观,宗教极端,邪教的洗脑方式,678
内容违反社会主义核心价值观,宗教极端,锡安教会,679
内容违反社会主义核心价值观,宗教极端,极端宗教邪说,680
内容违反社会主义核心价值观,宗教极端,玉皇大帝王母娘娘道,681
内容违反社会主义核心价值观,宗教极端,圣灵重建运动,682
内容违反社会主义核心价值观,宗教极端,新灵恩派,683
内容违反社会主义核心价值观,宗教极端,反科学宗教,684
内容违反社会主义核心价值观,宗教极端,邪教的控制方法,685
内容违反社会主义核心价值观,宗教极端,毁灭论宗教,686
内容违反社会主义核心价值观,宗教极端,韩国新天地教会,687
内容违反社会主义核心价值观,宗教极端,灵风教会,688
内容违反社会主义核心价值观,宗教极端,极端宗教谬论,689
内容违反社会主义核心价值观,宗教极端,灵雨堂,690
内容违反社会主义核心价值观,宗教极端,新雨团契,691
内容违反社会主义核心价值观,宗教极端,以利亚十诫石,692
内容违反社会主义核心价值观,宗教极端,韩南宗派,693
内容违反社会主义核心价值观,宗教极端,门徒协会,694
内容违反社会主义核心价值观,宗教极端,女基督派,695
内容违反社会主义核心价值观,宗教极端,基督教见证帐幕教会,696
内容违反社会主义核心价值观,宗教极端,使徒信心会,697
内容违反社会主义核心价值观,宗教极端,丰盛教会,698
内容违反社会主义核心价值观,宗教极端,生命之光教派,699
内容违反社会主义核心价值观,宗教极端,重生派,700
内容违反社会主义核心价值观,宗教极端,亮光派,701
内容违反社会主义核心价值观,宗教极端,灵恩派（极端倾向）,702
内容违反社会主义核心价值观,宗教极端,亚伯拉罕之子极端组织,703
内容违反社会主义核心价值观,宗教极端,黑魔教,704
内容违反社会主义核心价值观,宗教极端,撒旦教会,705
内容违反社会主义核心价值观,宗教极端,太阳圣殿教,706
内容违反社会主义核心价值观,宗教极端,奥姆真理教,707
内容违反社会主义核心价值观,宗教极端,恢复上帝十诫运动,708
内容违反社会主义核心价值观,宗教极端,巴哈伊极端分支,709
内容违反社会主义核心价值观,宗教极端,摩门教极端派别,710
内容违反社会主义核心价值观,宗教极端,天堂之门教,711
内容违反社会主义核心价值观,宗教极端,科学教派极端分支,712
内容违反社会主义核心价值观,宗教极端,天理教极端组织,713
内容违反社会主义核心价值观,宗教极端,圣母军极端派,714
内容违反社会主义核心价值观,宗教极端,白阳法会,715
内容违反社会主义核心价值观,宗教极端,一贯道极端分支,716
内容违反社会主义核心价值观,宗教极端,大乘教极端组织,717
内容违反社会主义核心价值观,宗教极端,黄天道极端派,718
内容违反社会主义核心价值观,宗教极端,九宫道极端分支,719
内容违反社会主义核心价值观,宗教极端,红枪会（宗教极端化）,720
内容违反社会主义核心价值观,宗教极端,大刀会（宗教极端化）,721
内容违反社会主义核心价值观,宗教极端,青红帮（宗教极端化）,722
内容违反社会主义核心价值观,宗教极端,哥老会（宗教极端化）,723
内容违反社会主义核心价值观,宗教极端,同善社极端组织,724
内容违反社会主义核心价值观,宗教极端,天父的孩子们,725
内容违反社会主义核心价值观,宗教极端,常受主内,726
内容违反社会主义核心价值观,宗教极端,基督的教会,727
内容违反社会主义核心价值观,宗教极端,主神教分支,728
内容违反社会主义核心价值观,宗教极端,新造教会,729
内容违反社会主义核心价值观,宗教极端,新开端教会,730
内容违反社会主义核心价值观,宗教极端,永生教会,731
内容违反社会主义核心价值观,宗教极端,法轮功相关变体描述,732
内容违反社会主义核心价值观,历史虚无,美化侵略战争,733
内容违反社会主义核心价值观,历史虚无,歪曲火烧圆明园,734
内容违反社会主义核心价值观,历史虚无,美化汪精卫叛国,735
内容违反社会主义核心价值观,历史虚无,美化日本战犯,736
内容违反社会主义核心价值观,历史虚无,否定新文化运动,737
内容违反社会主义核心价值观,历史虚无,否定太平天国运动,738
内容违反社会主义核心价值观,历史虚无,歪曲百团大战,739
内容违反社会主义核心价值观,历史虚无,否认平型关大捷,740
内容违反社会主义核心价值观,历史虚无,歪曲四大发明历史,741
内容违反社会主义核心价值观,历史虚无,否认五四运动意义,742
内容违反社会主义核心价值观,历史虚无,美化袁世凯称帝,743
内容违反社会主义核心价值观,历史虚无,诋毁狼牙山五壮士,744
内容违反社会主义核心价值观,历史虚无,否定郑成功收复台湾,745
内容违反社会主义核心价值观,历史虚无,歪曲北伐战争,746
内容违反社会主义核心价值观,历史虚无,否定刘胡兰就义,747
内容违反社会主义核心价值观,历史虚无,抹黑董存瑞献身,748
内容违反社会主义核心价值观,历史虚无,诋毁蔡锷护国,749
内容违反社会主义核心价值观,历史虚无,质疑岳飞抗金,750
内容违反社会主义核心价值观,历史虚无,诋毁三元里抗英,751
内容违反社会主义核心价值观,历史虚无,抹黑义和团运动,752
内容违反社会主义核心价值观,历史虚无,否定中国古代文明,753
内容违反社会主义核心价值观,历史虚无,否定南昌起义,754
内容违反社会主义核心价值观,历史虚无,质疑抗战意义,755
内容违反社会主义核心价值观,历史虚无,歪曲五四运动,756
内容违反社会主义核心价值观,历史虚无,诋毁秋收起义,757
内容违反社会主义核心价值观,历史虚无,歪曲黄继光牺牲,758
内容违反社会主义核心价值观,历史虚无,质疑雷锋事迹,759
内容违反社会主义核心价值观,历史虚无,抹黑辛亥革命,760
内容违反社会主义核心价值观,历史虚无,诋毁长征历史,761
内容违反社会主义核心价值观,历史虚无,歪曲护法运动,762
内容违反社会主义核心价值观,历史虚无,否定台儿庄战役,763
内容违反社会主义核心价值观,历史虚无,质疑武昌起义,764
内容违反社会主义核心价值观,历史虚无,否定虎门销烟,765
内容违反社会主义核心价值观,历史虚无,歪曲南京大屠杀史,766
内容违反社会主义核心价值观,历史虚无,抹黑戚继光抗倭,767
内容违反社会主义核心价值观,历史虚无,否认邱少云事迹,768
内容违反社会主义核心价值观,历史虚无,否认南京大屠杀,769
内容违反社会主义核心价值观,历史虚无,美化殖民历史,770
内容违反社会主义核心价值观,历史虚无,质疑遵义会议,771
内容违反社会主义核心价值观,历史虚无,歪曲抗美援朝,772
内容违反社会主义核心价值观,历史虚无,诋毁南京大屠杀遇难者,773
内容违反社会主义核心价值观,历史虚无,否认百团大战意义,774
内容违反社会主义核心价值观,历史虚无,否定西安事变意义,775
内容违反社会主义核心价值观,历史虚无,否定三元里抗英,776
内容违反社会主义核心价值观,历史虚无,歪曲济南惨案,777
内容违反社会主义核心价值观,历史虚无,美化靖国神社,778
内容违反社会主义核心价值观,历史虚无,否定护法运动,779
内容违反社会主义核心价值观,历史虚无,歪曲黄花岗起义,780
内容违反社会主义核心价值观,历史虚无,否定一二九运动,781
内容违反社会主义核心价值观,历史虚无,美化土肥原贤二,782
内容违反社会主义核心价值观,历史虚无,歪曲百团大战战果,783
内容违反社会主义核心价值观,历史虚无,歪曲辽沈战役,784
内容违反社会主义核心价值观,历史虚无,美化东条英机,785
内容违反社会主义核心价值观,历史虚无,否定戊戌变法,786
内容违反社会主义核心价值观,历史虚无,美化板垣征四郎,787
内容违反社会主义核心价值观,历史虚无,否定义和团,788
内容违反社会主义核心价值观,历史虚无,歪曲甲午海战,789
内容违反社会主义核心价值观,历史虚无,否定八七会议,790
内容违反社会主义核心价值观,历史虚无,歪曲镇南关大捷,791
内容违反社会主义核心价值观,历史虚无,歪曲西安事变,792
内容违反社会主义核心价值观,历史虚无,否定抗战贡献,793
内容违反社会主义核心价值观,历史虚无,否认淞沪会战,794
内容违反社会主义核心价值观,历史虚无,美化八国联军,795
内容违反社会主义核心价值观,历史虚无,否定五四运动起因,796
内容违反社会主义核心价值观,历史虚无,否认平津战役,797
内容违反社会主义核心价值观,历史虚无,否定秋收起义,798
内容违反社会主义核心价值观,历史虚无,歪曲台儿庄战役,799
内容违反社会主义核心价值观,历史虚无,否认红军长征,800
内容违反社会主义核心价值观,历史虚无,否认遵义会议,801
内容违反社会主义核心价值观,历史虚无,否认淞沪抗战,802
内容违反社会主义核心价值观,历史虚无,美化松井石根,803
内容违反社会主义核心价值观,历史虚无,否认七七事变,804
内容违反社会主义核心价值观,历史虚无,美化石原莞尔,805
内容违反社会主义核心价值观,历史虚无,美化殖民统治,806
内容违反社会主义核心价值观,历史虚无,否认渡江战役,807
内容违反社会主义核心价值观,历史虚无,歪曲淮海战役,808
内容违反社会主义核心价值观,历史虚无,否认百团大战影响,809
内容违反社会主义核心价值观,历史虚无,否定古田会议,810
内容违反社会主义核心价值观,历史虚无,否认南昌起义,811
内容违反社会主义核心价值观,历史虚无,歪曲商鞅变法,812
内容违反社会主义核心价值观,历史虚无,否定黄花岗起义,813
内容违反社会主义核心价值观,历史虚无,美化溥仪伪满,814
内容违反社会主义核心价值观,历史虚无,否认董存瑞事迹,815
内容违反社会主义核心价值观,历史虚无,否定二次革命,816
内容违反社会主义核心价值观,历史虚无,否认长征意义,817
内容违反社会主义核心价值观,历史虚无,否定广州起义,818
内容违反社会主义核心价值观,历史虚无,否定洋务运动,819
内容违反社会主义核心价值观,历史虚无,否认郑和下西洋,820
内容违反社会主义核心价值观,历史虚无,美化石敬瑭卖国,821
内容违反社会主义核心价值观,历史虚无,否认刘永福抗法,822
内容违反社会主义核心价值观,历史虚无,否认赤壁之战,823
内容违反社会主义核心价值观,历史虚无,否定西安事变,824
内容违反社会主义核心价值观,历史虚无,歪曲雅克萨之战,825
内容违反社会主义核心价值观,历史虚无,歪曲贞观之治,826
内容违反社会主义核心价值观,历史虚无,歪曲淞沪会战,827
内容违反社会主义核心价值观,历史虚无,美化陈炯明叛变,828
内容违反社会主义核心价值观,历史虚无,美化汪精卫伪政,829
内容违反社会主义核心价值观,历史虚无,美化张勋复辟,830
内容违反社会主义核心价值观,历史虚无,否认郑成功收复台湾,831
内容违反社会主义核心价值观,历史虚无,否定护国运动,832
内容违反社会主义核心价值观,历史虚无,否认虎门销烟,833
内容违反社会主义核心价值观,历史虚无,歪曲平津战役,834
内容违反社会主义核心价值观,历史虚无,歪曲辛亥革命,835
内容违反社会主义核心价值观,历史虚无,美化秦桧行径,836
内容违反社会主义核心价值观,历史虚无,否认邓世昌事迹,837
内容违反社会主义核心价值观,历史虚无,美化吴三桂降清,838
内容违反社会主义核心价值观,历史虚无,美化洪承畴降清,839
内容违反社会主义核心价值观,历史虚无,否认黄继光事迹,840
内容违反社会主义核心价值观,历史虚无,否认戚继光抗倭,841
内容违反社会主义核心价值观,历史虚无,美化法西斯,842
内容违反社会主义核心价值观,历史虚无,美化南京大屠杀,843
内容违反社会主义核心价值观,历史虚无,美化封建礼教,844
内容违反社会主义核心价值观,历史虚无,否定长征意义,845
内容违反社会主义核心价值观,历史虚无,否定家庭联产承包,846
内容违反社会主义核心价值观,历史虚无,否认经济特区,847
内容违反社会主义核心价值观,历史虚无,否认西安事变,848
内容违反社会主义核心价值观,历史虚无,否定古代科技,849
内容违反社会主义核心价值观,历史虚无,否定五四运动,850
内容违反社会主义核心价值观,历史虚无,美化伪满洲国,851
内容违反社会主义核心价值观,历史虚无,歪曲工人运动,852
内容违反社会主义核心价值观,历史虚无,歪曲丝绸之路,853
内容违反社会主义核心价值观,历史虚无,歪曲珍宝岛战役,854
内容违反社会主义核心价值观,历史虚无,否认甲午海战,855
内容违反社会主义核心价值观,历史虚无,否认对越自卫反击战,856
内容违反社会主义核心价值观,历史虚无,美化帝国主义,857
内容违反社会主义核心价值观,历史虚无,歪曲洋务运动,858
内容违反社会主义核心价值观,历史虚无,否认台儿庄大捷,859
内容违反社会主义核心价值观,历史虚无,否认乡镇企业,860
内容违反社会主义核心价值观,历史虚无,否定改革开放,861
内容违反社会主义核心价值观,历史虚无,歪曲三大改造,862
内容违反社会主义核心价值观,历史虚无,美化大跃进,863
内容违反社会主义核心价值观,历史虚无,否定辛亥革命,864
内容违反社会主义核心价值观,历史虚无,歪曲遵义会议,865
内容违反社会主义核心价值观,历史虚无,否认一五计划,866
内容违反社会主义核心价值观,历史虚无,否定解放战争,867
内容违反社会主义核心价值观,历史虚无,歪曲深圳发展,868
内容违反社会主义核心价值观,历史虚无,歪曲义和团运动,869
内容违反社会主义核心价值观,历史虚无,否定抗日战争,870
内容违反社会主义核心价值观,历史虚无,歪曲包产到户,871
内容违反社会主义核心价值观,历史虚无,否认淮海战役,872
内容违反社会主义核心价值观,历史虚无,美化文革,873
内容违反社会主义核心价值观,历史虚无,美化特务统治,874
内容违反社会主义核心价值观,历史虚无,否定抗美援朝,875
内容违反社会主义核心价值观,历史虚无,否定土地改革,876
内容违反社会主义核心价值观,历史虚无,否认农民起义,877
内容违反社会主义核心价值观,历史虚无,美化溥仪卖国,878
内容违反社会主义核心价值观,历史虚无,否定渡江战役,879
内容违反社会主义核心价值观,历史虚无,美化法西斯暴行,880
内容违反社会主义核心价值观,历史虚无,美化川岛芳子,881
内容违反社会主义核心价值观,历史虚无,美化秦桧卖国,882
内容违反社会主义核心价值观,历史虚无,美化东陵大盗,883
内容违反社会主义核心价值观,历史虚无,否认昆仑关大捷,884
内容违反社会主义核心价值观,历史虚无,否认辽沈战役,885
内容违反社会主义核心价值观,历史虚无,歪曲红军长征,886
内容违反社会主义核心价值观,历史虚无,否认长城抗战,887
内容违反社会主义核心价值观,历史虚无,歪曲虎门销烟,888
